Country,City,Date,Year,Month,Day,Temp
Israel,Tel Aviv,2006-11-21,2006,11,21,20.500000000000004
Israel,Tel Aviv,2006-11-22,2006,11,22,18.666666666666664
Israel,Tel Aviv,2006-11-23,2006,11,23,19.77777777777777
Israel,Tel Aviv,2006-11-24,2006,11,24,19.77777777777777
Israel,Tel Aviv,2006-11-25,2006,11,25,-72.77777777777777
Israel,Tel Aviv,2006-11-26,2006,11,26,21.27777777777778
Israel,Tel Aviv,2006-11-27,2006,11,27,20.0
Israel,Tel Aviv,2006-11-28,2006,11,28,16.77777777777778
Israel,Tel Aviv,2006-11-29,2006,11,29,-72.77777777777777
Israel,Tel Aviv,2006-11-30,2006,11,30,17.77777777777778
Israel,Tel Aviv,2006-12-01,2006,12,1,-72.77777777777777
Israel,Tel Aviv,2006-12-02,2006,12,2,-72.77777777777777
Israel,Tel Aviv,2006-12-03,2006,12,3,17.22222222222222
Israel,Tel Aviv,2006-12-04,2006,12,4,18.000000000000004
Israel,Tel Aviv,2006-12-05,2006,12,5,16.77777777777778
Israel,Tel Aviv,2006-12-06,2006,12,6,16.61111111111111
Israel,Tel Aviv,2006-12-07,2006,12,7,-72.77777777777777
Israel,Tel Aviv,2006-12-08,2006,12,8,15.5
Israel,Tel Aviv,2006-12-09,2006,12,9,20.33333333333333
Israel,Tel Aviv,2006-12-10,2006,12,10,-72.77777777777777
Israel,Tel Aviv,2006-12-11,2006,12,11,18.000000000000004
Israel,Tel Aviv,2006-12-12,2006,12,12,-72.77777777777777
Israel,Tel Aviv,2006-12-13,2006,12,13,-72.77777777777777
Israel,Tel Aviv,2006-12-14,2006,12,14,16.833333333333332
Israel,Tel Aviv,2006-12-15,2006,12,15,16.5
Israel,Tel Aviv,2006-12-16,2006,12,16,14.944444444444445
Israel,Tel Aviv,2006-12-17,2006,12,17,14.000000000000002
Israel,Tel Aviv,2006-12-18,2006,12,18,15.333333333333334
Israel,Tel Aviv,2006-12-19,2006,12,19,15.38888888888889
Israel,Tel Aviv,2006-12-20,2006,12,20,17.0
Israel,Tel Aviv,2006-12-21,2006,12,21,17.22222222222222
Israel,Tel Aviv,2006-12-22,2006,12,22,18.000000000000004
Israel,Tel Aviv,2006-12-23,2006,12,23,14.5
Israel,Tel Aviv,2006-12-24,2006,12,24,13.777777777777777
Israel,Tel Aviv,2006-12-25,2006,12,25,-72.77777777777777
Israel,Tel Aviv,2006-12-26,2006,12,26,13.22222222222222
Israel,Tel Aviv,2006-12-27,2006,12,27,-72.77777777777777
Israel,Tel Aviv,2006-12-28,2006,12,28,-72.77777777777777
Israel,Tel Aviv,2006-12-29,2006,12,29,9.77777777777778
Israel,Tel Aviv,2006-12-30,2006,12,30,11.72222222222222
Israel,Tel Aviv,2006-12-31,2006,12,31,11.38888888888889
Israel,Tel Aviv,2007-01-01,2007,1,1,11.055555555555555
Israel,Tel Aviv,2007-01-02,2007,1,2,13.166666666666668
Israel,Tel Aviv,2007-01-03,2007,1,3,13.055555555555555
Israel,Tel Aviv,2007-01-04,2007,1,4,12.833333333333334
Israel,Tel Aviv,2007-01-05,2007,1,5,13.833333333333334
Israel,Tel Aviv,2007-01-06,2007,1,6,13.666666666666666
Israel,Tel Aviv,2007-01-07,2007,1,7,13.722222222222223
Israel,Tel Aviv,2007-01-08,2007,1,8,13.444444444444446
Israel,Tel Aviv,2007-01-09,2007,1,9,13.666666666666666
Israel,Tel Aviv,2007-01-10,2007,1,10,13.88888888888889
Israel,Tel Aviv,2007-01-11,2007,1,11,13.166666666666668
Israel,Tel Aviv,2007-01-12,2007,1,12,12.388888888888888
Israel,Tel Aviv,2007-01-13,2007,1,13,12.666666666666664
Israel,Tel Aviv,2007-01-14,2007,1,14,13.055555555555555
Israel,Tel Aviv,2007-01-15,2007,1,15,12.77777777777778
Israel,Tel Aviv,2007-01-16,2007,1,16,13.27777777777778
Israel,Tel Aviv,2007-01-17,2007,1,17,13.11111111111111
Israel,Tel Aviv,2007-01-18,2007,1,18,11.444444444444445
Israel,Tel Aviv,2007-01-19,2007,1,19,12.111111111111107
Israel,Tel Aviv,2007-01-20,2007,1,20,13.055555555555555
Israel,Tel Aviv,2007-01-21,2007,1,21,14.444444444444445
Israel,Tel Aviv,2007-01-22,2007,1,22,12.444444444444445
Israel,Tel Aviv,2007-01-23,2007,1,23,13.777777777777777
Israel,Tel Aviv,2007-01-24,2007,1,24,15.444444444444445
Israel,Tel Aviv,2007-01-25,2007,1,25,15.61111111111111
Israel,Tel Aviv,2007-01-26,2007,1,26,14.11111111111111
Israel,Tel Aviv,2007-01-27,2007,1,27,14.77777777777778
Israel,Tel Aviv,2007-01-28,2007,1,28,15.61111111111111
Israel,Tel Aviv,2007-01-29,2007,1,29,14.444444444444445
Israel,Tel Aviv,2007-01-30,2007,1,30,13.88888888888889
Israel,Tel Aviv,2007-01-31,2007,1,31,15.61111111111111
Israel,Tel Aviv,2007-02-01,2007,2,1,13.61111111111111
Israel,Tel Aviv,2007-02-02,2007,2,2,13.38888888888889
Israel,Tel Aviv,2007-02-03,2007,2,3,14.666666666666666
Israel,Tel Aviv,2007-02-04,2007,2,4,13.166666666666668
Israel,Tel Aviv,2007-02-05,2007,2,5,14.166666666666666
Israel,Tel Aviv,2007-02-06,2007,2,6,12.666666666666664
Israel,Tel Aviv,2007-02-07,2007,2,7,13.166666666666668
Israel,Tel Aviv,2007-02-08,2007,2,8,13.38888888888889
Israel,Tel Aviv,2007-02-09,2007,2,9,13.666666666666666
Israel,Tel Aviv,2007-02-10,2007,2,10,14.333333333333334
Israel,Tel Aviv,2007-02-11,2007,2,11,14.5
Israel,Tel Aviv,2007-02-12,2007,2,12,15.61111111111111
Israel,Tel Aviv,2007-02-13,2007,2,13,15.166666666666666
Israel,Tel Aviv,2007-02-14,2007,2,14,16.0
Israel,Tel Aviv,2007-02-15,2007,2,15,16.22222222222222
Israel,Tel Aviv,2007-02-16,2007,2,16,15.61111111111111
Israel,Tel Aviv,2007-02-17,2007,2,17,15.38888888888889
Israel,Tel Aviv,2007-02-18,2007,2,18,15.5
Israel,Tel Aviv,2007-02-19,2007,2,19,14.444444444444445
Israel,Tel Aviv,2007-02-20,2007,2,20,14.333333333333334
Israel,Tel Aviv,2007-02-21,2007,2,21,16.88888888888889
Israel,Tel Aviv,2007-02-22,2007,2,22,17.166666666666668
Israel,Tel Aviv,2007-02-23,2007,2,23,16.055555555555557
Israel,Tel Aviv,2007-02-24,2007,2,24,17.83333333333333
Israel,Tel Aviv,2007-02-25,2007,2,25,17.27777777777778
Israel,Tel Aviv,2007-02-26,2007,2,26,16.11111111111111
Israel,Tel Aviv,2007-02-27,2007,2,27,15.055555555555555
Israel,Tel Aviv,2007-02-28,2007,2,28,15.555555555555555
Israel,Tel Aviv,2007-03-01,2007,3,1,14.666666666666666
Israel,Tel Aviv,2007-03-02,2007,3,2,15.833333333333334
Israel,Tel Aviv,2007-03-03,2007,3,3,15.5
Israel,Tel Aviv,2007-03-04,2007,3,4,15.555555555555555
Israel,Tel Aviv,2007-03-05,2007,3,5,16.72222222222222
Israel,Tel Aviv,2007-03-06,2007,3,6,-72.77777777777777
Israel,Tel Aviv,2007-03-07,2007,3,7,-72.77777777777777
Israel,Tel Aviv,2007-03-08,2007,3,8,15.444444444444445
Israel,Tel Aviv,2007-03-09,2007,3,9,15.944444444444445
Israel,Tel Aviv,2007-03-10,2007,3,10,17.22222222222222
Israel,Tel Aviv,2007-03-11,2007,3,11,18.5
Israel,Tel Aviv,2007-03-12,2007,3,12,17.5
Israel,Tel Aviv,2007-03-13,2007,3,13,16.72222222222222
Israel,Tel Aviv,2007-03-14,2007,3,14,15.22222222222222
Israel,Tel Aviv,2007-03-15,2007,3,15,12.888888888888893
Israel,Tel Aviv,2007-03-16,2007,3,16,13.944444444444445
Israel,Tel Aviv,2007-03-17,2007,3,17,15.555555555555555
Israel,Tel Aviv,2007-03-18,2007,3,18,14.555555555555555
Israel,Tel Aviv,2007-03-19,2007,3,19,15.333333333333334
Israel,Tel Aviv,2007-03-20,2007,3,20,-72.77777777777777
Israel,Tel Aviv,2007-03-21,2007,3,21,17.27777777777778
Israel,Tel Aviv,2007-03-22,2007,3,22,18.33333333333333
Israel,Tel Aviv,2007-03-23,2007,3,23,26.83333333333333
Israel,Tel Aviv,2007-03-24,2007,3,24,17.944444444444443
Israel,Tel Aviv,2007-03-25,2007,3,25,16.38888888888889
Israel,Tel Aviv,2007-03-26,2007,3,26,15.72222222222222
Israel,Tel Aviv,2007-03-27,2007,3,27,16.333333333333332
Israel,Tel Aviv,2007-03-28,2007,3,28,15.833333333333334
Israel,Tel Aviv,2007-03-29,2007,3,29,14.000000000000002
Israel,Tel Aviv,2007-03-30,2007,3,30,18.166666666666668
Israel,Tel Aviv,2007-03-31,2007,3,31,15.166666666666666
Israel,Tel Aviv,2007-04-01,2007,4,1,17.555555555555557
Israel,Tel Aviv,2007-04-02,2007,4,2,17.444444444444443
Israel,Tel Aviv,2007-04-03,2007,4,3,17.0
Israel,Tel Aviv,2007-04-04,2007,4,4,16.333333333333332
Israel,Tel Aviv,2007-04-05,2007,4,5,24.66666666666667
Israel,Tel Aviv,2007-04-06,2007,4,6,19.77777777777777
Israel,Tel Aviv,2007-04-07,2007,4,7,23.111111111111107
Israel,Tel Aviv,2007-04-08,2007,4,8,18.72222222222222
Israel,Tel Aviv,2007-04-09,2007,4,9,17.444444444444443
Israel,Tel Aviv,2007-04-10,2007,4,10,16.88888888888889
Israel,Tel Aviv,2007-04-11,2007,4,11,17.61111111111111
Israel,Tel Aviv,2007-04-12,2007,4,12,17.38888888888889
Israel,Tel Aviv,2007-04-13,2007,4,13,17.444444444444443
Israel,Tel Aviv,2007-04-14,2007,4,14,18.55555555555556
Israel,Tel Aviv,2007-04-15,2007,4,15,18.000000000000004
Israel,Tel Aviv,2007-04-16,2007,4,16,17.944444444444443
Israel,Tel Aviv,2007-04-17,2007,4,17,17.77777777777778
Israel,Tel Aviv,2007-04-18,2007,4,18,17.77777777777778
Israel,Tel Aviv,2007-04-19,2007,4,19,-72.77777777777777
Israel,Tel Aviv,2007-04-20,2007,4,20,16.72222222222222
Israel,Tel Aviv,2007-04-21,2007,4,21,18.111111111111107
Israel,Tel Aviv,2007-04-22,2007,4,22,20.666666666666668
Israel,Tel Aviv,2007-04-23,2007,4,23,22.444444444444446
Israel,Tel Aviv,2007-04-24,2007,4,24,18.666666666666664
Israel,Tel Aviv,2007-04-25,2007,4,25,19.27777777777778
Israel,Tel Aviv,2007-04-26,2007,4,26,19.33333333333333
Israel,Tel Aviv,2007-04-27,2007,4,27,19.55555555555556
Israel,Tel Aviv,2007-04-28,2007,4,28,19.61111111111111
Israel,Tel Aviv,2007-04-29,2007,4,29,19.27777777777778
Israel,Tel Aviv,2007-04-30,2007,4,30,19.111111111111114
Israel,Tel Aviv,2007-05-01,2007,5,1,17.555555555555557
Israel,Tel Aviv,2007-05-02,2007,5,2,21.166666666666664
Israel,Tel Aviv,2007-05-03,2007,5,3,26.38888888888889
Israel,Tel Aviv,2007-05-04,2007,5,4,21.666666666666668
Israel,Tel Aviv,2007-05-05,2007,5,5,20.166666666666668
Israel,Tel Aviv,2007-05-06,2007,5,6,20.72222222222222
Israel,Tel Aviv,2007-05-07,2007,5,7,22.722222222222225
Israel,Tel Aviv,2007-05-08,2007,5,8,22.22222222222222
Israel,Tel Aviv,2007-05-09,2007,5,9,-72.77777777777777
Israel,Tel Aviv,2007-05-10,2007,5,10,29.666666666666668
Israel,Tel Aviv,2007-05-11,2007,5,11,22.33333333333333
Israel,Tel Aviv,2007-05-12,2007,5,12,22.0
Israel,Tel Aviv,2007-05-13,2007,5,13,21.166666666666664
Israel,Tel Aviv,2007-05-14,2007,5,14,20.83333333333333
Israel,Tel Aviv,2007-05-15,2007,5,15,21.05555555555556
Israel,Tel Aviv,2007-05-16,2007,5,16,21.611111111111114
Israel,Tel Aviv,2007-05-17,2007,5,17,21.333333333333336
Israel,Tel Aviv,2007-05-18,2007,5,18,21.77777777777778
Israel,Tel Aviv,2007-05-19,2007,5,19,21.611111111111114
Israel,Tel Aviv,2007-05-20,2007,5,20,23.72222222222222
Israel,Tel Aviv,2007-05-21,2007,5,21,21.83333333333333
Israel,Tel Aviv,2007-05-22,2007,5,22,21.333333333333336
Israel,Tel Aviv,2007-05-23,2007,5,23,21.11111111111111
Israel,Tel Aviv,2007-05-24,2007,5,24,21.666666666666668
Israel,Tel Aviv,2007-05-25,2007,5,25,22.88888888888889
Israel,Tel Aviv,2007-05-26,2007,5,26,22.05555555555556
Israel,Tel Aviv,2007-05-27,2007,5,27,22.666666666666668
Israel,Tel Aviv,2007-05-28,2007,5,28,22.5
Israel,Tel Aviv,2007-05-29,2007,5,29,25.72222222222222
Israel,Tel Aviv,2007-05-30,2007,5,30,23.944444444444443
Israel,Tel Aviv,2007-05-31,2007,5,31,23.166666666666668
Israel,Tel Aviv,2007-06-01,2007,6,1,22.722222222222225
Israel,Tel Aviv,2007-06-02,2007,6,2,22.38888888888889
Israel,Tel Aviv,2007-06-03,2007,6,3,22.27777777777777
Israel,Tel Aviv,2007-06-04,2007,6,4,23.444444444444443
Israel,Tel Aviv,2007-06-05,2007,6,5,23.33333333333333
Israel,Tel Aviv,2007-06-06,2007,6,6,23.72222222222222
Israel,Tel Aviv,2007-06-07,2007,6,7,23.88888888888889
Israel,Tel Aviv,2007-06-08,2007,6,8,23.88888888888889
Israel,Tel Aviv,2007-06-09,2007,6,9,23.38888888888889
Israel,Tel Aviv,2007-06-10,2007,6,10,27.16666666666667
Israel,Tel Aviv,2007-06-11,2007,6,11,24.33333333333333
Israel,Tel Aviv,2007-06-12,2007,6,12,24.05555555555556
Israel,Tel Aviv,2007-06-13,2007,6,13,24.388888888888893
Israel,Tel Aviv,2007-06-14,2007,6,14,24.388888888888893
Israel,Tel Aviv,2007-06-15,2007,6,15,24.111111111111114
Israel,Tel Aviv,2007-06-16,2007,6,16,24.222222222222214
Israel,Tel Aviv,2007-06-17,2007,6,17,24.33333333333333
Israel,Tel Aviv,2007-06-18,2007,6,18,24.55555555555556
Israel,Tel Aviv,2007-06-19,2007,6,19,25.055555555555557
Israel,Tel Aviv,2007-06-20,2007,6,20,25.55555555555556
Israel,Tel Aviv,2007-06-21,2007,6,21,25.500000000000004
Israel,Tel Aviv,2007-06-22,2007,6,22,25.72222222222222
Israel,Tel Aviv,2007-06-23,2007,6,23,26.166666666666664
Israel,Tel Aviv,2007-06-24,2007,6,24,27.61111111111111
Israel,Tel Aviv,2007-06-25,2007,6,25,26.38888888888889
Israel,Tel Aviv,2007-06-26,2007,6,26,26.666666666666668
Israel,Tel Aviv,2007-06-27,2007,6,27,27.11111111111111
Israel,Tel Aviv,2007-06-28,2007,6,28,28.33333333333333
Israel,Tel Aviv,2007-06-29,2007,6,29,28.277777777777786
Israel,Tel Aviv,2007-06-30,2007,6,30,27.5
Israel,Tel Aviv,2007-07-01,2007,7,1,27.0
Israel,Tel Aviv,2007-07-02,2007,7,2,26.166666666666664
Israel,Tel Aviv,2007-07-03,2007,7,3,26.27777777777778
Israel,Tel Aviv,2007-07-04,2007,7,4,26.5
Israel,Tel Aviv,2007-07-05,2007,7,5,26.5
Israel,Tel Aviv,2007-07-06,2007,7,6,26.05555555555556
Israel,Tel Aviv,2007-07-07,2007,7,7,26.5
Israel,Tel Aviv,2007-07-08,2007,7,8,27.0
Israel,Tel Aviv,2007-07-09,2007,7,9,26.944444444444443
Israel,Tel Aviv,2007-07-10,2007,7,10,27.16666666666667
Israel,Tel Aviv,2007-07-11,2007,7,11,26.444444444444443
Israel,Tel Aviv,2007-07-12,2007,7,12,26.5
Israel,Tel Aviv,2007-07-13,2007,7,13,26.722222222222214
Israel,Tel Aviv,2007-07-14,2007,7,14,27.16666666666667
Israel,Tel Aviv,2007-07-15,2007,7,15,26.944444444444443
Israel,Tel Aviv,2007-07-16,2007,7,16,28.444444444444443
Israel,Tel Aviv,2007-07-17,2007,7,17,27.27777777777777
Israel,Tel Aviv,2007-07-18,2007,7,18,27.666666666666668
Israel,Tel Aviv,2007-07-19,2007,7,19,27.5
Israel,Tel Aviv,2007-07-20,2007,7,20,27.33333333333333
Israel,Tel Aviv,2007-07-21,2007,7,21,27.11111111111111
Israel,Tel Aviv,2007-07-22,2007,7,22,27.83333333333333
Israel,Tel Aviv,2007-07-23,2007,7,23,28.444444444444443
Israel,Tel Aviv,2007-07-24,2007,7,24,28.166666666666668
Israel,Tel Aviv,2007-07-25,2007,7,25,28.666666666666668
Israel,Tel Aviv,2007-07-26,2007,7,26,28.444444444444443
Israel,Tel Aviv,2007-07-27,2007,7,27,28.61111111111111
Israel,Tel Aviv,2007-07-28,2007,7,28,29.22222222222222
Israel,Tel Aviv,2007-07-29,2007,7,29,29.444444444444443
Israel,Tel Aviv,2007-07-30,2007,7,30,29.5
Israel,Tel Aviv,2007-07-31,2007,7,31,29.27777777777778
Israel,Tel Aviv,2007-08-01,2007,8,1,28.88888888888889
Israel,Tel Aviv,2007-08-02,2007,8,2,28.5
Israel,Tel Aviv,2007-08-03,2007,8,3,28.61111111111111
Israel,Tel Aviv,2007-08-04,2007,8,4,28.33333333333333
Israel,Tel Aviv,2007-08-05,2007,8,5,27.944444444444443
Israel,Tel Aviv,2007-08-06,2007,8,6,27.88888888888889
Israel,Tel Aviv,2007-08-07,2007,8,7,28.166666666666668
Israel,Tel Aviv,2007-08-08,2007,8,8,27.722222222222225
Israel,Tel Aviv,2007-08-09,2007,8,9,27.83333333333333
Israel,Tel Aviv,2007-08-10,2007,8,10,27.555555555555557
Israel,Tel Aviv,2007-08-11,2007,8,11,-72.77777777777777
Israel,Tel Aviv,2007-08-12,2007,8,12,28.33333333333333
Israel,Tel Aviv,2007-08-13,2007,8,13,28.166666666666668
Israel,Tel Aviv,2007-08-14,2007,8,14,27.5
Israel,Tel Aviv,2007-08-15,2007,8,15,27.5
Israel,Tel Aviv,2007-08-16,2007,8,16,27.5
Israel,Tel Aviv,2007-08-17,2007,8,17,27.61111111111111
Israel,Tel Aviv,2007-08-18,2007,8,18,27.61111111111111
Israel,Tel Aviv,2007-08-19,2007,8,19,27.83333333333333
Israel,Tel Aviv,2007-08-20,2007,8,20,27.666666666666668
Israel,Tel Aviv,2007-08-21,2007,8,21,27.27777777777777
Israel,Tel Aviv,2007-08-22,2007,8,22,27.77777777777778
Israel,Tel Aviv,2007-08-23,2007,8,23,28.111111111111107
Israel,Tel Aviv,2007-08-24,2007,8,24,28.5
Israel,Tel Aviv,2007-08-25,2007,8,25,28.444444444444443
Israel,Tel Aviv,2007-08-26,2007,8,26,27.88888888888889
Israel,Tel Aviv,2007-08-27,2007,8,27,28.5
Israel,Tel Aviv,2007-08-28,2007,8,28,-72.77777777777777
Israel,Tel Aviv,2007-08-29,2007,8,29,28.72222222222222
Israel,Tel Aviv,2007-08-30,2007,8,30,28.38888888888889
Israel,Tel Aviv,2007-08-31,2007,8,31,28.61111111111111
Israel,Tel Aviv,2007-09-01,2007,9,1,28.22222222222222
Israel,Tel Aviv,2007-09-02,2007,9,2,28.55555555555556
Israel,Tel Aviv,2007-09-03,2007,9,3,28.38888888888889
Israel,Tel Aviv,2007-09-04,2007,9,4,28.83333333333333
Israel,Tel Aviv,2007-09-05,2007,9,5,28.55555555555556
Israel,Tel Aviv,2007-09-06,2007,9,6,28.61111111111111
Israel,Tel Aviv,2007-09-07,2007,9,7,29.0
Israel,Tel Aviv,2007-09-08,2007,9,8,28.166666666666668
Israel,Tel Aviv,2007-09-09,2007,9,9,27.11111111111111
Israel,Tel Aviv,2007-09-10,2007,9,10,26.5
Israel,Tel Aviv,2007-09-11,2007,9,11,26.38888888888889
Israel,Tel Aviv,2007-09-12,2007,9,12,26.5
Israel,Tel Aviv,2007-09-13,2007,9,13,26.5
Israel,Tel Aviv,2007-09-14,2007,9,14,26.444444444444443
Israel,Tel Aviv,2007-09-15,2007,9,15,26.666666666666668
Jordan,Amman,1995-01-01,1995,1,1,9.055555555555554
Jordan,Amman,1995-01-02,1995,1,2,9.055555555555554
Jordan,Amman,1995-01-03,1995,1,3,10.77777777777778
Jordan,Amman,1995-01-04,1995,1,4,9.77777777777778
Jordan,Amman,1995-01-05,1995,1,5,9.611111111111107
Jordan,Amman,1995-01-06,1995,1,6,9.77777777777778
Jordan,Amman,1995-01-07,1995,1,7,10.333333333333334
Jordan,Amman,1995-01-08,1995,1,8,9.5
Jordan,Amman,1995-01-09,1995,1,9,10.166666666666664
Jordan,Amman,1995-01-10,1995,1,10,10.388888888888893
Jordan,Amman,1995-01-11,1995,1,11,8.277777777777779
Jordan,Amman,1995-01-12,1995,1,12,6.277777777777776
Jordan,Amman,1995-01-13,1995,1,13,7.777777777777778
Jordan,Amman,1995-01-14,1995,1,14,9.611111111111107
Jordan,Amman,1995-01-15,1995,1,15,10.444444444444445
Jordan,Amman,1995-01-16,1995,1,16,5.999999999999998
Jordan,Amman,1995-01-17,1995,1,17,6.222222222222224
Jordan,Amman,1995-01-18,1995,1,18,5.833333333333333
Jordan,Amman,1995-01-19,1995,1,19,6.611111111111111
Jordan,Amman,1995-01-20,1995,1,20,6.4444444444444455
Jordan,Amman,1995-01-21,1995,1,21,6.666666666666667
Jordan,Amman,1995-01-22,1995,1,22,7.000000000000001
Jordan,Amman,1995-01-23,1995,1,23,7.611111111111112
Jordan,Amman,1995-01-24,1995,1,24,7.555555555555555
Jordan,Amman,1995-01-25,1995,1,25,7.722222222222222
Jordan,Amman,1995-01-26,1995,1,26,8.88888888888889
Jordan,Amman,1995-01-27,1995,1,27,9.444444444444445
Jordan,Amman,1995-01-28,1995,1,28,9.555555555555555
Jordan,Amman,1995-01-29,1995,1,29,10.055555555555555
Jordan,Amman,1995-01-30,1995,1,30,9.72222222222222
Jordan,Amman,1995-01-31,1995,1,31,8.722222222222223
Jordan,Amman,1995-02-01,1995,2,1,10.111111111111112
Jordan,Amman,1995-02-02,1995,2,2,10.666666666666668
Jordan,Amman,1995-02-03,1995,2,3,11.500000000000002
Jordan,Amman,1995-02-04,1995,2,4,8.555555555555555
Jordan,Amman,1995-02-05,1995,2,5,7.5
Jordan,Amman,1995-02-06,1995,2,6,7.611111111111112
Jordan,Amman,1995-02-07,1995,2,7,5.0
Jordan,Amman,1995-02-08,1995,2,8,3.8333333333333326
Jordan,Amman,1995-02-09,1995,2,9,6.77777777777778
Jordan,Amman,1995-02-10,1995,2,10,8.277777777777779
Jordan,Amman,1995-02-11,1995,2,11,9.055555555555554
Jordan,Amman,1995-02-12,1995,2,12,10.388888888888893
Jordan,Amman,1995-02-13,1995,2,13,12.0
Jordan,Amman,1995-02-14,1995,2,14,7.388888888888887
Jordan,Amman,1995-02-15,1995,2,15,8.61111111111111
Jordan,Amman,1995-02-16,1995,2,16,9.5
Jordan,Amman,1995-02-17,1995,2,17,8.88888888888889
Jordan,Amman,1995-02-18,1995,2,18,9.444444444444445
Jordan,Amman,1995-02-19,1995,2,19,9.72222222222222
Jordan,Amman,1995-02-20,1995,2,20,10.833333333333334
Jordan,Amman,1995-02-21,1995,2,21,10.111111111111112
Jordan,Amman,1995-02-22,1995,2,22,8.055555555555555
Jordan,Amman,1995-02-23,1995,2,23,9.27777777777778
Jordan,Amman,1995-02-24,1995,2,24,10.22222222222222
Jordan,Amman,1995-02-25,1995,2,25,12.166666666666666
Jordan,Amman,1995-02-26,1995,2,26,10.0
Jordan,Amman,1995-02-27,1995,2,27,10.666666666666668
Jordan,Amman,1995-02-28,1995,2,28,12.055555555555555
Jordan,Amman,1995-03-01,1995,3,1,11.166666666666666
Jordan,Amman,1995-03-02,1995,3,2,13.499999999999998
Jordan,Amman,1995-03-03,1995,3,3,14.000000000000002
Jordan,Amman,1995-03-04,1995,3,4,15.166666666666666
Jordan,Amman,1995-03-05,1995,3,5,14.444444444444445
Jordan,Amman,1995-03-06,1995,3,6,15.444444444444445
Jordan,Amman,1995-03-07,1995,3,7,10.999999999999998
Jordan,Amman,1995-03-08,1995,3,8,11.444444444444445
Jordan,Amman,1995-03-09,1995,3,9,13.0
Jordan,Amman,1995-03-10,1995,3,10,12.944444444444445
Jordan,Amman,1995-03-11,1995,3,11,11.500000000000002
Jordan,Amman,1995-03-12,1995,3,12,9.444444444444445
Jordan,Amman,1995-03-13,1995,3,13,9.888888888888888
Jordan,Amman,1995-03-14,1995,3,14,15.88888888888889
Jordan,Amman,1995-03-15,1995,3,15,16.72222222222222
Jordan,Amman,1995-03-16,1995,3,16,10.444444444444445
Jordan,Amman,1995-03-17,1995,3,17,10.055555555555555
Jordan,Amman,1995-03-18,1995,3,18,10.555555555555555
Jordan,Amman,1995-03-19,1995,3,19,11.666666666666666
Jordan,Amman,1995-03-20,1995,3,20,13.722222222222223
Jordan,Amman,1995-03-21,1995,3,21,15.0
Jordan,Amman,1995-03-22,1995,3,22,15.444444444444445
Jordan,Amman,1995-03-23,1995,3,23,14.833333333333334
Jordan,Amman,1995-03-24,1995,3,24,10.444444444444445
Jordan,Amman,1995-03-25,1995,3,25,5.333333333333334
Jordan,Amman,1995-03-26,1995,3,26,6.77777777777778
Jordan,Amman,1995-03-27,1995,3,27,8.88888888888889
Jordan,Amman,1995-03-28,1995,3,28,10.88888888888889
Jordan,Amman,1995-03-29,1995,3,29,14.444444444444445
Jordan,Amman,1995-03-30,1995,3,30,12.444444444444445
Jordan,Amman,1995-03-31,1995,3,31,14.5
Jordan,Amman,1995-04-01,1995,4,1,18.166666666666668
Jordan,Amman,1995-04-02,1995,4,2,9.944444444444445
Jordan,Amman,1995-04-03,1995,4,3,6.4444444444444455
Jordan,Amman,1995-04-04,1995,4,4,7.222222222222222
Jordan,Amman,1995-04-05,1995,4,5,9.666666666666666
Jordan,Amman,1995-04-06,1995,4,6,13.666666666666666
Jordan,Amman,1995-04-07,1995,4,7,17.055555555555557
Jordan,Amman,1995-04-08,1995,4,8,18.111111111111107
Jordan,Amman,1995-04-09,1995,4,9,18.277777777777786
Jordan,Amman,1995-04-10,1995,4,10,13.499999999999998
Jordan,Amman,1995-04-11,1995,4,11,9.555555555555555
Jordan,Amman,1995-04-12,1995,4,12,12.72222222222222
Jordan,Amman,1995-04-13,1995,4,13,17.11111111111111
Jordan,Amman,1995-04-14,1995,4,14,12.666666666666664
Jordan,Amman,1995-04-15,1995,4,15,15.38888888888889
Jordan,Amman,1995-04-16,1995,4,16,18.88888888888889
Jordan,Amman,1995-04-17,1995,4,17,21.0
Jordan,Amman,1995-04-18,1995,4,18,16.944444444444443
Jordan,Amman,1995-04-19,1995,4,19,11.61111111111111
Jordan,Amman,1995-04-20,1995,4,20,12.888888888888893
Jordan,Amman,1995-04-21,1995,4,21,12.888888888888893
Jordan,Amman,1995-04-22,1995,4,22,12.666666666666664
Jordan,Amman,1995-04-23,1995,4,23,15.0
Jordan,Amman,1995-04-24,1995,4,24,16.833333333333332
Jordan,Amman,1995-04-25,1995,4,25,17.055555555555557
Jordan,Amman,1995-04-26,1995,4,26,20.055555555555557
Jordan,Amman,1995-04-27,1995,4,27,23.55555555555556
Jordan,Amman,1995-04-28,1995,4,28,23.444444444444443
Jordan,Amman,1995-04-29,1995,4,29,18.55555555555556
Jordan,Amman,1995-04-30,1995,4,30,21.666666666666668
Jordan,Amman,1995-05-01,1995,5,1,21.77777777777778
Jordan,Amman,1995-05-02,1995,5,2,18.22222222222222
Jordan,Amman,1995-05-03,1995,5,3,16.61111111111111
Jordan,Amman,1995-05-04,1995,5,4,14.88888888888889
Jordan,Amman,1995-05-05,1995,5,5,13.777777777777777
Jordan,Amman,1995-05-06,1995,5,6,14.38888888888889
Jordan,Amman,1995-05-07,1995,5,7,12.888888888888893
Jordan,Amman,1995-05-08,1995,5,8,13.666666666666666
